model,kb_data,object_name,object_description,part,line,code,message,expression,source_line
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,272,120020140,Actividad económica recibida es incorrecta,case &errorCode		= 120020140 / &errorString		= 'Actividad económica recibida es incorrecta',&errorString		= 'Actividad económica recibida es incorrecta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,274,120020141,Tipo de tasa incorrecta,case &errorCode		= 120020141 / &errorString		= 'Tipo de tasa incorrecta',&errorString		= 'Tipo de tasa incorrecta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,276,120020142,La fecha de inicio de la póliza no puede ser mayor o igual a la fecha fin,case &errorCode		= 120020142 / &errorString		= 'La fecha de inicio de la póliza no puede ser mayor o igual a la fecha fin',&errorString		= 'La fecha de inicio de la póliza no puede ser mayor o igual a la fecha fin'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,278,120020143,Debe ingresar un número de póliza,case &errorCode		= 120020143 / &errorString		= 'Debe ingresar un número de póliza',&errorString		= 'Debe ingresar un número de póliza'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,280,120020144,Debe ingresar ambas fechas para la vigencia de la póliza,case &errorCode		= 120020144 / &errorString		= 'Debe ingresar ambas fechas para la vigencia de la póliza',&errorString		= 'Debe ingresar ambas fechas para la vigencia de la póliza'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,282,120020145,No existe el seguro para la operación ingresada,case &errorCode		= 120020145 / &errorString		= 'No existe el seguro para la operación ingresada',&errorString		= 'No existe el seguro para la operación ingresada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,284,120020146,El número del mes debe estar comprendido entre Enero y Diciembre,case &errorCode		= 120020146 / &errorString		= 'El número del mes debe estar comprendido entre Enero y Diciembre',&errorString		= 'El número del mes debe estar comprendido entre Enero y Diciembre'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,286,120020147,Los valores admitidos para el plazo de período de gracia son E ó N,case &errorCode		= 120020147 / &errorString		= 'Los valores admitidos para el plazo de período de gracia son E ó N',&errorString		= 'Los valores admitidos para el plazo de período de gracia son E ó N'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,288,120020148,Se ingresó la definición de período de gracia más de una vez,case &errorCode 		= 120020148 / &errorString 	= 'Se ingresó la definición de período de gracia más de una vez',&errorString 	= 'Se ingresó la definición de período de gracia más de una vez'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,290,120020149,"Los valores admitidos para el alcance de período de gracia son K, I ,A","case &errorCode		= 120020149 / &errorString		= 'Los valores admitidos para el alcance de período de gracia son K, I ,A'","&errorString		= 'Los valores admitidos para el alcance de período de gracia son K, I ,A'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,292,120020150,El número de cuotas de período de gracia debe ser mayor que cero,case &errorCode		= 120020150 / &errorString		= 'El número de cuotas de período de gracia debe ser mayor que cero',&errorString		= 'El número de cuotas de período de gracia debe ser mayor que cero'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,294,120020151,No existe el tipo de gracia ingresado,case &errorCode		= 120020151 / &errorString		= 'No existe el tipo de gracia ingresado',&errorString		= 'No existe el tipo de gracia ingresado'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,296,120020152,"No se puede eliminar el seguro ingresado, debido a que presenta pagos realizados","case &errorCode		= 120020152 / &errorString		= 'No se puede eliminar el seguro ingresado, debido a que presenta pagos realizados'","&errorString		= 'No se puede eliminar el seguro ingresado, debido a que presenta pagos realizados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,298,120020153,Ya existe el seguro para la operación ingresada,case &errorCode		= 120020153 / &errorString		= 'Ya existe el seguro para la operación ingresada',&errorString		= 'Ya existe el seguro para la operación ingresada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,300,120020154,El período inicial debe ser mayor que cero,case &errorCode		= 120020154 / &errorString		= 'El período inicial debe ser mayor que cero',&errorString		= 'El período inicial debe ser mayor que cero'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,302,120020155,El seguro no pertenece a un tipo de seguro válido para el producto,case &errorCode		= 120020155 / &errorString		= 'El seguro no pertenece a un tipo de seguro válido para el producto',&errorString		= 'El seguro no pertenece a un tipo de seguro válido para el producto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,304,120020156,"No se puede eliminar la comisión ingresada, debido a que presenta pagos realizados","case &errorCode		= 120020156 / &errorString		= 'No se puede eliminar la comisión ingresada, debido a que presenta pagos realizados'","&errorString		= 'No se puede eliminar la comisión ingresada, debido a que presenta pagos realizados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,306,120020157,El seguro no se encuentra habilitado,case &errorCode		= 120020157 / &errorString		= 'El seguro no se encuentra habilitado',&errorString		= 'El seguro no se encuentra habilitado'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,308,120020158,El seguro no admite modificación,case &errorCode		= 120020158 / &errorString		= 'El seguro no admite modificación',&errorString		= 'El seguro no admite modificación'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,310,120020159,No se pueden reestructurar préstamos con cuotas tipo F impagas,case &errorCode		= 120020159 / &errorString		= 'No se pueden reestructurar préstamos con cuotas tipo F impagas',&errorString		= 'No se pueden reestructurar préstamos con cuotas tipo F impagas'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,312,120020160,La comisión ingresada se encuentra inhabilitada,case &errorCode		= 120020160 / &errorString		= 'La comisión ingresada se encuentra inhabilitada',&errorString		= 'La comisión ingresada se encuentra inhabilitada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,314,120020161,La comisión seleccionada no es editable,case &errorCode		= 120020161 / &errorString		= 'La comisión seleccionada no es editable',&errorString		= 'La comisión seleccionada no es editable'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,316,120020162,La comisión ingresada ya existe,case &errorCode		= 120020162 / &errorString		= 'La comisión ingresada ya existe',&errorString		= 'La comisión ingresada ya existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,318,120020163,Error en la Simulación,case &errorCode		= 120020163 / &errorString		= 'Error en la Simulación',&errorString		= 'Error en la Simulación'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,320,120020164,El producto no está habilitado para la venta,case &errorCode		= 120020164 / &errorString		= 'El producto no está habilitado para la venta',&errorString		= 'El producto no está habilitado para la venta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,322,120020165,Sólo se admiten 2 comisiones de cancelación como máximo,case &errorCode		= 120020165 / &errorString	= 'Sólo se admiten 2 comisiones de cancelación como máximo',&errorString	= 'Sólo se admiten 2 comisiones de cancelación como máximo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,324,120020166,Debe ingresar un valor comercial en el seguro ? - ??,case &errorCode		= 120020166 / &errorString	= 'Debe ingresar un valor comercial en el seguro ? - ??',&errorString	= 'Debe ingresar un valor comercial en el seguro ? - ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,326,120020167,Rubro de capital no puede ser 0. Revisar parametrización.,case &errorCode		= 120020167 / &errorString	= 'Rubro de capital no puede ser 0. Revisar parametrización.',&errorString	= 'Rubro de capital no puede ser 0. Revisar parametrización.'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,328,120020168,La operación tiene cuotas pendientes de pago,case &errorCode		= 120020168 / &errorString	= 'La operación tiene cuotas pendientes de pago',&errorString	= 'La operación tiene cuotas pendientes de pago'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,330,120020169,La operación tiene un período entre cuotas menor a 30 días,case &errorCode		= 120020169 / &errorString	= 'La operación tiene un período entre cuotas menor a 30 días',&errorString	= 'La operación tiene un período entre cuotas menor a 30 días'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,332,120020170,El seguro se ingresó más de una vez,case &errorCode		= 120020170 / &errorString	= 'El seguro se ingresó más de una vez',&errorString	= 'El seguro se ingresó más de una vez'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,334,120020171,El nuevo día es incorrecto,case &errorCode		= 120020171 / &errorString	= 'El nuevo día es incorrecto',&errorString	= 'El nuevo día es incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,336,120020172,"La ""Fecha Desde"" no puede ser la fecha de vencimiento del préstamo","case &errorCode		= 120020172 / &errorString	= 'La ""Fecha Desde"" no puede ser la fecha de vencimiento del préstamo'","&errorString	= 'La ""Fecha Desde"" no puede ser la fecha de vencimiento del préstamo'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,338,120020173,"La ""Fecha Desde"" debe coincidir con la Fecha de una cuota del cronograma","case &errorCode		= 120020173 / &errorString	= 'La ""Fecha Desde"" debe coincidir con la Fecha de una cuota del cronograma'","&errorString	= 'La ""Fecha Desde"" debe coincidir con la Fecha de una cuota del cronograma'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,340,120020174,"La cuota ingresada en ""Fecha Desde"" ya se encuentra pagada","case &errorCode		= 120020174 / &errorString	= 'La cuota ingresada en ""Fecha Desde"" ya se encuentra pagada'","&errorString	= 'La cuota ingresada en ""Fecha Desde"" ya se encuentra pagada'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,342,120020175,No se puede realizar el cambio de fecha. Sólo queda una cuota impaga,case &errorCode		= 120020175 / &errorString	= 'No se puede realizar el cambio de fecha. Sólo queda una cuota impaga',&errorString	= 'No se puede realizar el cambio de fecha. Sólo queda una cuota impaga'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,344,120020175,No se puede realizar el cambio de fecha. Sólo queda una cuota impaga,case &errorCode		= 120020175 / &errorString	= 'No se puede realizar el cambio de fecha. Sólo queda una cuota impaga',&errorString	= 'No se puede realizar el cambio de fecha. Sólo queda una cuota impaga'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,346,120020176,Fecha Incorrecta,case &errorCode		= 120020176 / &errorString	= 'Fecha Incorrecta',&errorString	= 'Fecha Incorrecta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,348,120020177,El día ingresado no está en la lista permitida de días para el cambio de fecha,case &errorCode		= 120020177 / &errorString	= 'El día ingresado no está en la lista permitida de días para el cambio de fecha',&errorString	= 'El día ingresado no está en la lista permitida de días para el cambio de fecha'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,350,120020178,No se pudo obtener el día. Revisar parametrización,case &errorCode		= 120020178 / &errorString	= 'No se pudo obtener el día. Revisar parametrización',&errorString	= 'No se pudo obtener el día. Revisar parametrización'
